Timestep	MeanReward	BestMeanReward	episodes	exploration	learning_rate
60000	143.15	148.05	121	0.946	0.0001
70000	149.65	152.2	141	0.9369999999999999	0.0001
80000	151.45	152.2	160	0.9279999999999999	0.0001
90000	147.35	152.7	183	0.919	0.0001
100000	143.1	152.7	202	0.91	0.0001
110000	132.5	152.7	225	0.901	0.0001
120000	135.4	152.7	243	0.892	0.0001
130000	132.9	152.7	264	0.883	0.0001
