Timestep	MeanReward	BestMeanReward	episodes	exploration	learning_rate
1140000	468.8	511.45	5074	0.09685	9.825e-05
1150000	467.45	511.45	5109	0.096625	9.8125e-05
1160000	464.5	511.45	5144	0.0964	9.800000000000001e-05
1170000	473.55	511.45	5180	0.09617500000000001	9.787500000000001e-05
1180000	468.4	511.45	5215	0.09595000000000001	9.775e-05
1190000	448.85	511.45	5251	0.095725	9.7625e-05
1200000	459.65	511.45	5286	0.0955	9.75e-05
1210000	455.15	511.45	5321	0.095275	9.737500000000001e-05
1220000	465.9	511.45	5357	0.09505000000000001	9.725e-05
1230000	465.95	511.45	5391	0.094825	9.7125e-05
1240000	469.4	511.45	5425	0.0946	9.7e-05
1250000	477.55	511.45	5457	0.094375	9.687500000000001e-05
1260000	470.5	511.45	5492	0.09415000000000001	9.675000000000001e-05
1270000	467.65	511.45	5527	0.09392500000000001	9.6625e-05
1280000	452.9	511.45	5561	0.0937	9.65e-05
1290000	469.95	511.45	5595	0.093475	9.6375e-05
1300000	478.1	511.45	5629	0.09325	9.625000000000001e-05
1310000	471.1	511.45	5663	0.09302500000000001	9.6125e-05
1320000	482.7	511.45	5696	0.09280000000000001	9.6e-05
1330000	494.6	511.45	5728	0.092575	9.5875e-05
1340000	505.85	511.45	5760	0.09235	9.575000000000001e-05
1350000	525.95	526.75	5792	0.09212500000000001	9.562500000000001e-05
1360000	513.05	526.75	5825	0.09190000000000001	9.55e-05
1370000	509.35	526.75	5861	0.091675	9.5375e-05
1380000	512.7	526.75	5894	0.09145	9.525000000000001e-05
1390000	519.15	526.75	5926	0.091225	9.512500000000001e-05
1400000	540.15	540.15	5956	0.091	9.5e-05
1410000	532.05	540.15	5988	0.09077500000000001	9.4875e-05
1420000	523.2	540.15	6021	0.09055	9.475e-05
1430000	509.8	540.15	6054	0.090325	9.462500000000001e-05
1440000	515.3	540.15	6086	0.0901	9.45e-05
1450000	528.8	540.15	6115	0.08987500000000001	9.4375e-05
1460000	546.55	550.7	6146	0.08965000000000001	9.425e-05
1470000	552.35	559.25	6175	0.089425	9.412500000000001e-05
1480000	582.7	582.7	6202	0.0892	9.400000000000001e-05
1490000	592.45	597.75	6232	0.088975	9.3875e-05
1500000	568.85	597.75	6264	0.08875000000000001	9.375e-05
1510000	529.05	597.75	6297	0.088525	9.3625e-05
1520000	519.65	597.75	6327	0.0883	9.350000000000001e-05
1530000	510.8	597.75	6360	0.088075	9.3375e-05
1540000	505.35	597.75	6393	0.08785	9.325e-05
1550000	500.2	597.75	6424	0.08762500000000001	9.3125e-05
1560000	520.25	597.75	6457	0.0874	9.300000000000001e-05
1570000	529.2	597.75	6489	0.087175	9.287500000000001e-05
1580000	527.7	597.75	6520	0.08695	9.275e-05
1590000	511.5	597.75	6553	0.08672500000000001	9.2625e-05
1600000	519.05	597.75	6583	0.08650000000000001	9.25e-05
1610000	527.45	597.75	6613	0.086275	9.237500000000001e-05
1620000	547.95	597.75	6644	0.08605	9.225e-05
1630000	551.2	597.75	6674	0.085825	9.2125e-05
1640000	549.4	597.75	6706	0.08560000000000001	9.2e-05
1650000	546.05	597.75	6737	0.085375	9.1875e-05
1660000	545.4	597.75	6770	0.08515	9.175000000000001e-05
1670000	524.3	597.75	6803	0.084925	9.1625e-05
1680000	515.55	597.75	6835	0.0847	9.15e-05
1690000	494.2	597.75	6867	0.08447500000000001	9.137500000000001e-05
1700000	515.75	597.75	6900	0.08425	9.125000000000001e-05
1710000	503.45	597.75	6932	0.084025	9.1125e-05
1720000	506.55	597.75	6963	0.0838	9.1e-05
1730000	516.15	597.75	6995	0.08357500000000001	9.0875e-05
1740000	523.45	597.75	7029	0.08335000000000001	9.075000000000001e-05
1750000	532.85	597.75	7060	0.083125	9.062500000000001e-05
1760000	508.8	597.75	7094	0.0829	9.05e-05
1770000	511.15	597.75	7127	0.082675	9.0375e-05
1780000	478.05	597.75	7163	0.08245	9.025e-05
1790000	508.55	597.75	7196	0.082225	9.012500000000001e-05
1800000	512.05	597.75	7229	0.082	9e-05
1810000	519.9	597.75	7262	0.081775	8.9875e-05
1820000	510.7	597.75	7294	0.08155000000000001	8.975e-05
1830000	505.2	597.75	7327	0.08132500000000001	8.962500000000001e-05
1840000	500.4	597.75	7360	0.0811	8.950000000000001e-05
1850000	493.2	597.75	7394	0.080875	8.9375e-05
1860000	499.1	597.75	7425	0.08065	8.925e-05
1870000	530.45	597.75	7457	0.080425	8.912500000000001e-05
1880000	538.45	597.75	7490	0.08020000000000001	8.900000000000001e-05
1890000	547.75	597.75	7520	0.079975	8.8875e-05
1900000	530.4	597.75	7551	0.07975	8.875e-05
1910000	534.1	597.75	7584	0.079525	8.8625e-05
1920000	513.75	597.75	7619	0.07930000000000001	8.850000000000001e-05
1930000	491.95	597.75	7654	0.079075	8.837500000000001e-05
1940000	486.35	597.75	7686	0.07885	8.825e-05
1950000	488.65	597.75	7720	0.078625	8.8125e-05
1960000	509.8	597.75	7749	0.0784	8.8e-05
1970000	504.65	597.75	7782	0.07817500000000001	8.787500000000001e-05
1980000	529.75	597.75	7813	0.07795	8.775e-05
1990000	536.65	597.75	7845	0.077725	8.7625e-05
2000000	554.15	597.75	7876	0.0775	8.75e-05
2010000	533.5	597.75	7910	0.07727500000000001	8.737500000000001e-05
2020000	518.95	597.75	7942	0.07705000000000001	8.725e-05
2030000	502.85	597.75	7975	0.076825	8.7125e-05
2040000	513.15	597.75	8006	0.0766	8.7e-05
2050000	509.25	597.75	8038	0.076375	8.687500000000001e-05
2060000	534.3	597.75	8067	0.07615	8.675000000000001e-05
2070000	541.15	597.75	8099	0.075925	8.6625e-05
2080000	559.5	597.75	8129	0.0757	8.65e-05
2090000	565.6	597.75	8158	0.075475	8.6375e-05
2100000	551.15	597.75	8191	0.07525	8.625000000000001e-05
2110000	558.6	597.75	8220	0.07502500000000001	8.6125e-05
2120000	560.85	597.75	8250	0.0748	8.6e-05
2130000	575.8	597.75	8279	0.074575	8.5875e-05
2140000	578.8	597.75	8311	0.07435	8.575000000000001e-05
2150000	588.0	598.6	8340	0.074125	8.562500000000001e-05
2160000	567.85	598.6	8373	0.07390000000000001	8.55e-05
2170000	560.85	598.6	8402	0.073675	8.5375e-05
2180000	543.55	598.6	8433	0.07345	8.525000000000001e-05
2190000	539.65	598.6	8464	0.073225	8.512500000000001e-05
2200000	520.05	598.6	8499	0.07300000000000001	8.5e-05
2210000	519.1	598.6	8530	0.072775	8.4875e-05
2220000	526.1	598.6	8560	0.07255	8.475e-05
2230000	546.8	598.6	8593	0.072325	8.462500000000001e-05
2240000	539.35	598.6	8625	0.0721	8.450000000000001e-05
2250000	524.3	598.6	8657	0.071875	8.4375e-05
2260000	531.2	598.6	8687	0.07165	8.425e-05
2270000	543.85	598.6	8719	0.071425	8.4125e-05
2280000	527.2	598.6	8750	0.0712	8.400000000000001e-05
2290000	527.1	598.6	8783	0.070975	8.3875e-05
2300000	534.85	598.6	8815	0.07075000000000001	8.375e-05
2310000	551.65	598.6	8845	0.070525	8.3625e-05
2320000	570.25	598.6	8874	0.0703	8.35e-05
2330000	570.2	598.6	8903	0.070075	8.337500000000001e-05
2340000	551.1	598.6	8936	0.06985	8.325e-05
2350000	518.8	598.6	8970	0.06962499999999999	8.3125e-05
2360000	513.85	598.6	9001	0.0694	8.3e-05
2370000	532.15	598.6	9033	0.069175	8.2875e-05
2380000	553.6	598.6	9066	0.06895000000000001	8.275e-05
2390000	524.7	598.6	9100	0.06872500000000001	8.2625e-05
2400000	526.85	598.6	9133	0.0685	8.25e-05
2410000	516.3	598.6	9165	0.068275	8.237500000000001e-05
2420000	549.05	598.6	9196	0.06805	8.225000000000001e-05
2430000	556.85	598.6	9229	0.067825	8.2125e-05
2440000	549.8	598.6	9262	0.0676	8.2e-05
2450000	537.55	598.6	9293	0.067375	8.1875e-05
2460000	522.0	598.6	9326	0.06715	8.175000000000001e-05
2470000	543.15	598.6	9357	0.06692500000000001	8.1625e-05
2480000	518.2	598.6	9391	0.06670000000000001	8.15e-05
2490000	541.15	598.6	9424	0.066475	8.1375e-05
2500000	533.15	598.6	9458	0.06625	8.125e-05
2510000	565.45	598.6	9488	0.066025	8.112500000000001e-05
2520000	544.9	598.6	9521	0.0658	8.1e-05
2530000	559.0	598.6	9552	0.065575	8.0875e-05
2540000	526.2	598.6	9587	0.06534999999999999	8.075000000000001e-05
2550000	524.45	598.6	9620	0.065125	8.062500000000001e-05
2560000	525.05	598.6	9650	0.0649	8.05e-05
2570000	539.4	598.6	9684	0.06467500000000001	8.0375e-05
2580000	556.25	598.6	9716	0.06445000000000001	8.025e-05
2590000	556.6	598.6	9748	0.064225	8.012500000000001e-05
2600000	548.55	598.6	9782	0.064	8e-05
2610000	527.65	598.6	9814	0.063775	7.9875e-05
2620000	516.4	598.6	9846	0.06355	7.975e-05
2630000	518.35	598.6	9880	0.063325	7.9625e-05
2640000	512.95	598.6	9915	0.0631	7.950000000000001e-05
2650000	524.15	598.6	9945	0.062875	7.9375e-05
2660000	532.1	598.6	9979	0.06265000000000001	7.925e-05
2670000	536.7	598.6	10011	0.062425	7.912500000000001e-05
2680000	527.0	598.6	10043	0.062200000000000005	7.900000000000001e-05
2690000	541.5	598.6	10074	0.061975	7.8875e-05
2700000	543.7	598.6	10106	0.06175	7.875e-05
2710000	565.9	598.6	10137	0.061525	7.8625e-05
2720000	566.95	598.6	10168	0.0613	7.850000000000001e-05
2730000	580.0	598.6	10200	0.061075000000000004	7.837500000000001e-05
2740000	588.8	598.6	10231	0.06085	7.825e-05
2750000	601.95	601.95	10262	0.060625	7.8125e-05
2760000	599.4	611.75	10294	0.0604	7.8e-05
2770000	585.35	611.75	10326	0.060175	7.787500000000001e-05
2780000	574.15	611.75	10355	0.05995	7.775e-05
2790000	585.5	611.75	10386	0.059725	7.7625e-05
2800000	575.95	611.75	10416	0.0595	7.75e-05
2810000	588.85	611.75	10447	0.059275	7.7375e-05
2820000	558.85	611.75	10479	0.05905	7.725000000000001e-05
2830000	565.7	611.75	10511	0.058825	7.7125e-05
2840000	557.85	611.75	10542	0.0586	7.7e-05
2850000	571.1	611.75	10572	0.058374999999999996	7.6875e-05
2860000	570.85	611.75	10602	0.05815	7.675e-05
2870000	552.65	611.75	10634	0.057925	7.6625e-05
2880000	537.0	611.75	10666	0.0577	7.65e-05
2890000	531.7	611.75	10697	0.057475000000000005	7.6375e-05
2900000	524.45	611.75	10729	0.05725	7.625000000000001e-05
2910000	535.8	611.75	10760	0.057025	7.612500000000001e-05
2920000	552.2	611.75	10790	0.0568	7.6e-05
2930000	560.2	611.75	10821	0.056575	7.5875e-05
2940000	583.6	611.75	10849	0.056350000000000004	7.575e-05
2950000	605.95	611.75	10878	0.056125	7.562500000000001e-05
2960000	606.9	612.2	10906	0.0559	7.55e-05
2970000	613.7	618.25	10936	0.055675	7.5375e-05
2980000	601.7	618.25	10965	0.05545	7.525e-05
2990000	580.25	618.25	10999	0.055225	7.5125e-05
3000000	568.8	618.25	11028	0.055	7.500000000000001e-05
3010000	551.55	618.25	11058	0.054775000000000004	7.4875e-05
3020000	562.35	618.25	11090	0.05455	7.475e-05
3030000	588.6	618.25	11119	0.054325000000000005	7.462500000000001e-05
3040000	605.65	618.25	11147	0.0541	7.45e-05
3050000	620.6	623.55	11176	0.053875000000000006	7.4375e-05
3060000	638.6	645.5	11204	0.053649999999999996	7.425e-05
3070000	620.5	645.5	11233	0.053425	7.4125e-05
3080000	613.95	645.5	11261	0.0532	7.400000000000001e-05
3090000	586.75	645.5	11292	0.052975	7.3875e-05
3100000	558.75	645.5	11323	0.05275	7.375e-05
3110000	549.4	645.5	11353	0.052525	7.3625e-05
3120000	578.9	645.5	11382	0.0523	7.35e-05
3130000	605.4	645.5	11408	0.052075	7.337500000000001e-05
3140000	607.35	645.5	11440	0.05185	7.325e-05
3150000	578.5	645.5	11471	0.051625000000000004	7.3125e-05
3160000	578.2	645.5	11502	0.051399999999999994	7.3e-05
3170000	575.45	645.5	11532	0.051175	7.2875e-05
3180000	584.9	645.5	11563	0.050949999999999995	7.275e-05
3190000	614.6	645.5	11591	0.050725	7.2625e-05
3200000	617.25	645.5	11621	0.050499999999999996	7.25e-05
3210000	607.75	645.5	11654	0.050275	7.237500000000001e-05
3220000	559.4	645.5	11687	0.05005	7.225e-05
3230000	540.3	645.5	11717	0.049825	7.2125e-05
3240000	531.5	645.5	11751	0.0496	7.2e-05
3250000	541.95	645.5	11783	0.049375	7.1875e-05
3260000	543.4	645.5	11817	0.049150000000000006	7.175000000000001e-05
3270000	562.4	645.5	11850	0.048924999999999996	7.1625e-05
3280000	580.35	645.5	11881	0.04870000000000001	7.15e-05
3290000	604.8	645.5	11913	0.048475	7.1375e-05
3300000	601.25	645.5	11946	0.04825	7.125000000000001e-05
3310000	597.55	645.5	11977	0.048025	7.112500000000001e-05
3320000	595.35	645.5	12007	0.0478	7.1e-05
3330000	620.3	645.5	12037	0.047575	7.0875e-05
3340000	607.45	645.5	12069	0.04735	7.075000000000001e-05
3350000	592.65	645.5	12100	0.047125	7.0625e-05
3360000	570.5	645.5	12132	0.046900000000000004	7.05e-05
3370000	568.6	645.5	12163	0.046674999999999994	7.0375e-05
3380000	564.6	645.5	12195	0.04645	7.025e-05
3390000	574.0	645.5	12225	0.046224999999999995	7.0125e-05
3400000	557.8	645.5	12256	0.046	7.000000000000001e-05
3410000	563.75	645.5	12285	0.045774999999999996	6.9875e-05
3420000	577.15	645.5	12315	0.04555	6.975e-05
3430000	589.0	645.5	12346	0.045325	6.9625e-05
3440000	597.4	645.5	12377	0.0451	6.950000000000001e-05
3450000	610.35	645.5	12406	0.044875	6.937499999999999e-05
3460000	584.05	645.5	12440	0.04465	6.925e-05
3470000	591.2	645.5	12469	0.04442499999999999	6.9125e-05
3480000	610.7	645.5	12497	0.044199999999999996	6.9e-05
3490000	609.1	645.5	12528	0.04397499999999999	6.887500000000001e-05
3500000	587.95	645.5	12560	0.04375	6.875e-05
3510000	562.1	645.5	12591	0.043525	6.8625e-05
3520000	564.05	645.5	12621	0.0433	6.850000000000001e-05
3530000	573.25	645.5	12652	0.043075	6.837500000000001e-05
3540000	584.95	645.5	12681	0.04285	6.825e-05
3550000	606.2	645.5	12713	0.042625	6.8125e-05
3560000	619.95	645.5	12741	0.0424	6.8e-05
3570000	619.15	645.5	12770	0.042175000000000004	6.787500000000001e-05
3580000	627.8	645.5	12801	0.041949999999999994	6.775e-05
3590000	617.3	645.5	12830	0.041725000000000005	6.7625e-05
3600000	616.45	645.5	12864	0.041499999999999995	6.75e-05
3610000	586.9	645.5	12897	0.041275	6.7375e-05
3620000	593.8	645.5	12928	0.041049999999999996	6.725000000000001e-05
3630000	608.0	645.5	12958	0.040825	6.7125e-05
3640000	613.05	645.5	12989	0.0406	6.7e-05
3650000	611.75	645.5	13017	0.040375	6.687500000000001e-05
3660000	610.25	645.5	13048	0.04015	6.675e-05
3670000	613.4	645.5	13079	0.039925	6.6625e-05
3680000	642.35	646.35	13106	0.03969999999999999	6.65e-05
3690000	652.25	654.45	13134	0.039474999999999996	6.6375e-05
3700000	674.55	674.55	13161	0.03924999999999999	6.625e-05
3710000	689.45	696.95	13189	0.039025	6.6125e-05
3720000	666.95	696.95	13217	0.038799999999999994	6.6e-05
3730000	649.95	696.95	13245	0.038575	6.5875e-05
3740000	656.6	696.95	13272	0.038349999999999995	6.575e-05
3750000	639.25	696.95	13303	0.038125	6.562500000000001e-05
3760000	602.8	696.95	13335	0.0379	6.55e-05
3770000	581.55	696.95	13367	0.037675	6.5375e-05
3780000	584.3	696.95	13397	0.03745	6.525000000000001e-05
3790000	611.8	696.95	13427	0.037224999999999994	6.5125e-05
3800000	610.6	696.95	13458	0.037000000000000005	6.500000000000001e-05
3810000	617.2	696.95	13486	0.036775	6.4875e-05
3820000	623.05	696.95	13515	0.03655	6.475e-05
3830000	619.05	696.95	13546	0.036324999999999996	6.462500000000001e-05
3840000	625.4	696.95	13575	0.03610000000000001	6.45e-05
3850000	602.7	696.95	13606	0.03587499999999999	6.4375e-05
3860000	595.6	696.95	13639	0.03565	6.425e-05
3870000	583.55	696.95	13668	0.035425	6.4125e-05
3880000	618.75	696.95	13696	0.035199999999999995	6.400000000000001e-05
3890000	644.3	696.95	13725	0.03497499999999999	6.3875e-05
3900000	656.75	696.95	13754	0.03475	6.375e-05
3910000	653.55	696.95	13783	0.034525	6.3625e-05
3920000	654.15	696.95	13812	0.0343	6.35e-05
3930000	652.55	696.95	13840	0.034074999999999994	6.337500000000001e-05
3940000	663.6	696.95	13867	0.033850000000000005	6.325e-05
3950000	659.55	696.95	13896	0.03362499999999999	6.3125e-05
3960000	668.15	696.95	13924	0.0334	6.300000000000001e-05
3970000	634.7	696.95	13955	0.033174999999999996	6.2875e-05
3980000	629.6	696.95	13983	0.03294999999999999	6.275000000000001e-05
3990000	607.55	696.95	14012	0.03272499999999999	6.262499999999999e-05
4000000	609.95	696.95	14042	0.0325	6.25e-05
4010000	603.9	696.95	14073	0.032275	6.237500000000001e-05
4020000	621.8	696.95	14102	0.032049999999999995	6.225e-05
4030000	648.5	696.95	14128	0.031825000000000006	6.2125e-05
4040000	638.95	696.95	14157	0.0316	6.2e-05
4050000	636.8	696.95	14187	0.031375	6.1875e-05
4060000	621.45	696.95	14216	0.031149999999999997	6.175000000000001e-05
4070000	616.4	696.95	14244	0.030924999999999994	6.162500000000001e-05
4080000	636.35	696.95	14274	0.03069999999999999	6.15e-05
4090000	648.25	696.95	14303	0.030475000000000002	6.137500000000001e-05
4100000	636.95	696.95	14335	0.03025	6.125e-05
4110000	636.85	696.95	14363	0.030024999999999996	6.112500000000001e-05
4120000	671.45	696.95	14387	0.029799999999999993	6.1e-05
4130000	664.45	696.95	14418	0.029575000000000004	6.0875e-05
4140000	662.25	696.95	14449	0.02935	6.075e-05
4150000	656.3	696.95	14476	0.029124999999999998	6.0625e-05
4160000	688.75	696.95	14502	0.028899999999999995	6.05e-05
4170000	710.45	716.9	14531	0.028674999999999992	6.0375000000000004e-05
4180000	709.8	722.85	14560	0.02844999999999999	6.025e-05
4190000	674.15	722.85	14592	0.028225	6.0125000000000005e-05
4200000	649.15	722.85	14622	0.027999999999999997	6e-05
4210000	635.75	722.85	14651	0.027774999999999994	5.9875000000000005e-05
4220000	636.8	722.85	14683	0.02754999999999999	5.975e-05
4230000	611.15	722.85	14718	0.027325000000000002	5.9625000000000006e-05
4240000	573.8	722.85	14752	0.0271	5.95e-05
4250000	555.0	722.85	14785	0.026874999999999996	5.9375e-05
4260000	560.7	722.85	14814	0.026650000000000007	5.9250000000000004e-05
4270000	573.15	722.85	14845	0.02642499999999999	5.9125e-05
4280000	586.05	722.85	14877	0.0262	5.9000000000000004e-05
4290000	581.45	722.85	14909	0.025974999999999998	5.8875e-05
4300000	603.45	722.85	14939	0.025749999999999995	5.8750000000000005e-05
4310000	611.4	722.85	14969	0.025524999999999992	5.8625e-05
4320000	642.25	722.85	14999	0.025300000000000003	5.8500000000000006e-05
4330000	665.2	722.85	15030	0.025075	5.8375e-05
4340000	640.6	722.85	15065	0.024849999999999997	5.8250000000000006e-05
4350000	640.5	722.85	15094	0.024624999999999994	5.8125e-05
4360000	625.75	722.85	15127	0.024400000000000005	5.800000000000001e-05
4370000	650.55	722.85	15157	0.024174999999999988	5.7875000000000004e-05
4380000	634.95	722.85	15192	0.02395	5.775e-05
4390000	633.55	722.85	15224	0.023724999999999996	5.7625e-05
4400000	630.6	722.85	15255	0.023499999999999993	5.75e-05
4410000	629.25	722.85	15287	0.02327499999999999	5.7375e-05
4420000	610.4	722.85	15321	0.02305	5.725e-05
4430000	602.85	722.85	15352	0.022824999999999998	5.7125e-05
4440000	609.05	722.85	15380	0.022599999999999995	5.7e-05
4450000	575.45	722.85	15411	0.022374999999999992	5.6875e-05
4460000	608.0	722.85	15440	0.022150000000000003	5.6750000000000004e-05
4470000	592.8	722.85	15474	0.021924999999999986	5.6625e-05
4480000	635.55	722.85	15506	0.021699999999999997	5.6500000000000005e-05
4490000	592.9	722.85	15540	0.021474999999999994	5.6375e-05
4500000	600.1	722.85	15573	0.02124999999999999	5.6250000000000005e-05
4510000	597.35	722.85	15605	0.021025000000000002	5.6125e-05
4520000	620.45	722.85	15637	0.0208	5.6e-05
4530000	632.8	722.85	15668	0.020574999999999996	5.5875e-05
4540000	633.55	722.85	15700	0.020349999999999993	5.575e-05
4550000	662.55	722.85	15727	0.020125000000000004	5.5625000000000004e-05
4560000	694.75	722.85	15756	0.0199	5.55e-05
4570000	712.55	722.85	15787	0.019674999999999998	5.5375000000000004e-05
4580000	716.05	725.4	15815	0.019449999999999995	5.525e-05
4590000	656.3	725.4	15847	0.019225000000000006	5.5125000000000005e-05
4600000	664.75	725.4	15876	0.01899999999999999	5.5e-05
4610000	651.3	725.4	15907	0.018775	5.4875000000000006e-05
4620000	636.1	725.4	15938	0.018549999999999997	5.475e-05
4630000	633.55	725.4	15969	0.018324999999999994	5.4625000000000006e-05
4640000	620.05	725.4	16001	0.01809999999999999	5.45e-05
4650000	636.75	725.4	16033	0.017875000000000002	5.437500000000001e-05
4660000	630.5	725.4	16065	0.01765	5.4250000000000004e-05
4670000	649.25	725.4	16095	0.017424999999999996	5.4125e-05
4680000	629.8	725.4	16126	0.017199999999999993	5.4e-05
4690000	666.25	725.4	16156	0.01697499999999999	5.3875e-05
4700000	662.0	725.4	16187	0.016749999999999987	5.375e-05
4710000	654.55	725.4	16220	0.016524999999999998	5.3625e-05
4720000	629.0	725.4	16253	0.016299999999999995	5.35e-05
4730000	654.7	725.4	16281	0.016074999999999992	5.3375e-05
4740000	698.35	725.4	16309	0.01584999999999999	5.325e-05
4750000	723.4	725.4	16339	0.015625	5.3125000000000004e-05
4760000	695.45	731.0	16370	0.015399999999999997	5.300000000000001e-05
4770000	650.6	731.0	16405	0.015174999999999994	5.2875000000000005e-05
4780000	657.85	731.0	16433	0.014950000000000005	5.275000000000001e-05
4790000	622.65	731.0	16464	0.014724999999999988	5.2625000000000005e-05
4800000	642.8	731.0	16495	0.014499999999999999	5.25e-05
4810000	610.4	731.0	16529	0.014274999999999996	5.2375e-05
